,index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,month,year,sales
2528,64010,749,3,730,1,1,0,0,2,2014,7698.725
2529,298593,462,7,0,0,0,0,0,7,2013,-50.40574
2530,605110,229,2,737,1,1,0,0,8,2013,7902.314
2531,664042,775,3,566,1,1,0,0,3,2015,5924.091
2532,332968,666,7,0,0,0,0,0,6,2015,-47.277218
2533,477748,46,5,556,1,0,0,0,9,2013,4350.5977
2534,410702,101,6,733,1,0,0,0,4,2015,6665.1113
2535,656982,446,5,903,1,1,0,0,12,2014,10082.611
2536,344014,727,5,451,1,0,0,0,6,2014,4464.542
2537,461570,863,6,779,1,0,0,0,7,2013,7250.0366
2538,152789,416,4,1524,1,1,0,0,2,2015,11646.178
2539,137582,163,6,619,1,0,0,0,3,2015,5563.4917
2540,409444,559,3,739,1,0,0,1,10,2014,5784.4497
2541,648478,807,2,989,1,1,0,1,10,2013,10655.071
2542,240829,864,2,714,1,1,0,0,10,2013,7231.418
2543,142553,156,7,0,0,0,0,0,6,2013,-1.69584
2544,73516,621,5,894,1,0,0,0,2,2014,6896.314
2545,184835,878,4,776,1,0,0,0,1,2014,6496.828
2546,303143,400,6,927,1,0,0,0,3,2014,6463.593
2547,407520,196,2,691,1,1,0,0,5,2014,6083.094
2548,545588,1030,2,295,1,0,0,1,2,2014,2708.9092
2549,170852,25,5,1663,1,1,0,0,11,2013,11857.782
2550,410398,725,2,571,1,1,0,0,2,2014,6121.619
2551,7693,877,3,0,0,0,1,1,1,2014,-21.59892
2552,22371,1024,4,0,0,0,3,1,12,2013,-18.671886
2553,706381,928,4,627,1,0,0,0,1,2014,5212.4927
2554,185461,928,7,0,0,0,0,0,6,2015,-74.58675
2555,338403,485,7,0,0,0,0,0,12,2013,7.802953
2556,363111,419,7,0,0,0,0,0,9,2013,-50.07928
2557,637404,435,4,281,1,0,0,1,7,2014,2390.6782
2558,420287,587,1,468,1,0,0,1,2,2013,4509.5923
2559,666671,107,3,933,1,1,0,0,11,2013,8890.881
2560,468677,408,2,554,1,1,0,0,12,2013,6891.4795
2561,223961,591,2,469,1,0,0,1,6,2014,4752.586
2562,131460,790,7,0,0,0,0,0,1,2014,-41.54408
2563,400754,159,3,649,1,1,0,0,4,2013,7690.13
2564,556243,299,6,646,1,0,0,0,9,2013,5562.964
2565,412132,888,5,866,1,1,0,0,11,2014,8684.031
2566,602355,731,6,919,1,0,0,0,12,2013,8598.818
2567,660672,501,7,0,0,0,0,0,6,2013,25.774637
2568,259887,848,1,857,1,1,0,0,11,2014,8936.92
2569,407212,404,4,0,0,1,0,0,1,2013,-182.23215
2570,352948,80,3,531,1,1,0,0,4,2015,6828.112
2571,155589,888,6,783,1,0,0,0,3,2015,7692.0986
2572,336449,996,2,1052,1,1,0,0,12,2013,12888.147
2573,272292,1100,5,725,1,1,0,1,10,2014,5298.87
2574,549189,236,4,875,1,1,0,0,1,2013,7893.626
2575,284314,727,3,397,1,0,0,1,10,2014,3900.1147
2576,152441,45,6,491,1,0,0,0,6,2013,5183.1997
2577,335889,583,1,445,1,0,0,0,2,2013,3648.7288
2578,181512,86,7,0,0,0,0,0,5,2015,-12.611303
2579,614959,6,1,827,1,0,0,0,9,2013,6529.5576
2580,676790,731,2,926,1,1,0,0,1,2015,9200.082
2581,62899,1031,7,0,0,0,0,0,3,2014,4.012841
2582,407507,695,7,0,0,0,0,0,4,2014,66.70577
2583,151490,882,3,815,1,1,0,0,8,2014,6694.586
2584,194638,18,7,0,0,0,0,0,2,2015,-27.112734
2585,413157,102,2,1100,1,1,0,0,9,2013,8244.281
2586,247532,555,4,349,1,0,0,1,4,2014,2876.372
2587,611868,612,3,377,1,1,0,0,6,2013,5641.517
2588,198704,122,1,1184,1,0,0,0,7,2015,9234.571
2589,659562,641,3,533,1,1,0,0,9,2014,4995.5107
2590,368071,740,3,514,1,1,0,0,3,2015,7424.737
2591,578402,1040,6,804,1,0,0,0,11,2013,7422.3096
2592,132564,50,7,0,0,0,0,0,12,2013,74.1571
2593,52662,1054,2,641,1,0,0,0,3,2013,5259.456
2594,252600,801,1,527,1,1,0,0,1,2015,6022.089
2595,137176,661,4,537,1,1,0,0,6,2015,6058.511
2596,446524,605,1,440,1,0,0,0,7,2013,5400.8115
2597,532738,404,5,689,1,0,0,0,2,2013,6416.8477
2598,31955,35,3,674,1,0,0,0,5,2015,7372.3447
2599,481065,762,7,0,0,0,0,0,9,2013,-76.59925
2600,547470,911,5,984,1,1,0,0,11,2014,9557.008
2601,446779,553,5,817,1,0,0,1,1,2015,6695.4263
2602,616846,996,5,610,1,0,0,0,1,2013,5724.609
2603,478875,106,3,902,1,1,0,0,6,2015,9711.816
2604,143324,555,4,437,1,0,0,0,6,2013,3409.9688
2605,294471,301,1,0,0,0,1,0,5,2015,-69.68875
2606,184793,229,3,591,1,0,0,0,3,2014,5899.438
2607,606528,1073,6,817,1,0,0,0,6,2015,6628.1987
2608,621971,898,5,684,1,0,0,0,4,2015,6093.0737
2609,170011,765,6,476,1,0,0,0,4,2013,4904.5146
2610,504864,689,2,712,1,0,0,0,5,2015,6067.8706
2611,202233,794,7,0,0,0,0,0,11,2013,-38.290398
2612,75055,186,1,421,1,0,0,0,12,2013,4578.731
2613,69913,524,4,952,1,1,0,0,5,2014,10180.73
2614,309456,815,7,0,0,0,0,0,3,2013,-11.956477
2615,615165,1043,6,1485,1,0,0,0,3,2013,10235.985
2616,672825,425,2,512,1,0,0,1,5,2015,4391.4956
2617,447328,792,6,506,1,0,0,0,9,2014,4443.853
2618,144999,412,4,564,1,1,0,0,2,2013,7316.4375
2619,317260,410,3,733,1,0,0,0,3,2013,6139.7627
2620,193273,167,2,1401,1,1,0,0,4,2014,13428.475
2621,151014,243,5,946,1,1,0,0,1,2015,8466.999
2622,611786,460,3,345,1,0,0,1,1,2013,3317.988
2623,123332,843,7,0,0,0,0,0,4,2013,-36.610813
2624,561530,452,1,553,1,0,0,1,6,2013,5244.5093
2625,667755,353,2,1885,1,1,0,0,6,2015,8770.938
2626,566077,746,4,525,1,1,0,0,8,2013,5672.369
2627,265989,1046,1,635,1,0,0,0,6,2013,6428.4907
2628,699565,1089,6,1052,1,0,0,0,1,2014,10529.533
2629,150493,911,1,1183,1,1,0,1,7,2013,12074.255
2630,77988,437,6,808,1,0,0,0,7,2014,6831.121
2631,509927,326,3,388,1,1,0,1,8,2014,4664.6743
2632,38863,363,5,988,1,1,0,0,11,2014,8507.809
2633,121128,973,1,942,1,1,0,0,7,2013,9986.375
2634,200791,372,3,883,1,1,0,0,5,2013,9327.657
2635,702301,1023,3,462,1,0,0,0,3,2014,4079.1523
2636,12114,1057,2,605,1,1,0,0,4,2015,6748.3706
2637,105249,865,7,0,0,0,0,0,9,2013,-2.1267185
2638,572584,762,7,0,0,0,0,0,11,2013,-91.46106
2639,124497,415,3,559,1,1,0,0,11,2013,6935.4316
2640,679014,1049,5,667,1,1,0,0,9,2013,5405.6636
2641,463796,253,4,716,1,1,0,0,2,2015,8293.815
2642,167492,69,1,1347,1,1,0,0,3,2014,11414.517
2643,405297,140,2,827,1,0,0,0,7,2014,6778.0464
2644,680850,268,3,0,0,1,1,0,5,2013,-165.0945
2645,142153,846,5,999,1,1,0,0,5,2014,8891.711
2646,379697,590,1,532,1,1,0,1,3,2015,7176.4106
2647,684187,391,1,1150,1,1,0,0,12,2013,15155.476
2648,630247,509,5,0,0,1,1,0,5,2015,408.31534
2649,663872,190,1,905,1,1,0,0,5,2015,10341.732
2650,370968,209,4,587,1,0,0,1,4,2014,4863.824
2651,313132,278,1,1057,1,1,0,0,2,2014,12437.1875
2652,694647,450,5,1016,1,1,0,0,5,2014,8679.54
2653,166818,52,4,310,1,0,0,0,1,2013,3551.7048
2654,546648,408,5,501,1,1,0,0,5,2014,5602.182
2655,565954,1084,7,0,0,0,0,0,1,2014,-31.773306
2656,669575,393,7,0,0,0,0,0,11,2013,-35.893528
2657,579402,177,2,597,1,1,0,0,11,2013,5451.277
2658,616152,918,5,602,1,1,0,0,9,2013,5684.0024
2659,396881,17,1,1104,1,1,0,0,11,2013,10211.49
2660,415366,819,7,0,0,0,0,0,3,2015,39.46888
2661,354636,225,2,533,1,1,0,0,3,2013,6680.804
2662,11905,1064,5,952,1,1,0,1,8,2013,9077.421
2663,201847,643,4,1092,1,1,0,0,7,2014,9493.166
2664,150175,1057,5,631,1,1,0,0,5,2013,6261.6475
2665,107818,907,2,989,1,1,0,0,11,2014,9244.079
2666,325234,1077,4,533,1,1,0,0,4,2015,5513.5312
2667,106620,207,2,1286,1,0,0,0,9,2013,9847.811
2668,288418,586,6,1731,1,0,0,0,7,2015,11210.055
2669,509405,1068,3,274,1,0,0,0,2,2014,3560.742
2670,646799,595,7,0,0,0,0,0,4,2013,-22.604506
2671,665192,438,3,373,1,0,0,0,3,2013,3264.657
2672,575619,212,5,451,1,0,0,0,3,2013,4735.0127
2673,172790,148,3,769,1,0,0,0,2,2015,7056.482
2674,112905,755,6,704,1,0,0,0,7,2013,6910.708
2675,443637,944,3,1144,1,1,0,0,11,2014,8445.005
2676,411603,885,6,611,1,0,0,0,10,2013,5669.7236
2677,134748,740,5,523,1,1,0,0,1,2014,7203.7227
2678,13353,192,4,849,1,1,0,1,4,2014,8068.1577
2679,698228,629,4,773,1,1,0,1,8,2013,7282.801
2680,667243,750,7,0,0,0,0,0,3,2014,23.21375
2681,593148,1050,6,726,1,0,0,0,11,2013,6183.3623
2682,178990,126,5,559,1,0,0,1,12,2013,5203.517
2683,132079,679,3,1119,1,1,0,0,5,2014,10261.413
2684,81873,701,1,759,1,1,0,1,6,2015,9066.259
2685,291893,847,3,1019,1,0,0,1,4,2013,7868.1562
2686,334075,998,6,480,1,0,0,0,3,2014,4349.461
2687,298215,1102,7,0,0,0,0,0,3,2013,19.741861
2688,627042,775,6,589,1,0,0,0,3,2013,5623.687
2689,273972,989,4,582,1,1,0,0,5,2014,6029.3696
2690,281416,965,2,1063,1,1,0,0,4,2014,10940.412
2691,139099,147,2,818,1,1,0,0,1,2015,9160.087
2692,510885,256,3,1344,1,1,0,0,1,2014,10835.007
2693,299839,891,4,788,1,0,0,0,3,2015,7025.555
2694,281398,238,3,1372,1,1,0,0,12,2013,11084.582
2695,202980,921,3,1259,1,1,0,0,4,2015,11457.258
2696,251668,15,3,771,1,1,0,0,4,2015,7629.217
2697,317482,1059,2,1226,1,0,0,0,4,2013,8636.93
2698,221323,717,4,541,1,1,0,0,11,2013,6252.2485
2699,268763,582,5,1129,1,1,0,0,5,2014,9478.678
2700,429869,83,4,0,0,0,1,0,5,2013,17.590044
2701,266160,894,3,1031,1,1,0,0,4,2013,7591.852
2702,124854,177,3,602,1,1,0,0,7,2015,5723.6016
2703,245639,187,5,919,1,0,0,0,10,2014,7637.961
2704,597083,933,4,0,0,0,1,0,5,2013,-60.17835
2705,587848,1106,5,587,1,0,0,0,6,2014,4912.0063
2706,602491,102,5,909,1,1,0,0,2,2014,7820.1577
2707,704099,376,4,1022,1,1,0,0,3,2015,7683.1313
2708,617940,3,7,0,0,0,0,0,5,2014,-9.282696
2709,399158,70,4,678,1,1,0,0,2,2014,6858.3022
2710,498518,1043,4,775,1,0,0,0,6,2014,5423.3
2711,498522,302,1,250,1,0,0,0,4,2013,2420.727
2712,230992,309,2,638,1,1,0,0,10,2013,7784.8374
2713,599460,558,4,373,1,0,0,1,3,2015,2980.1692
2714,119883,136,4,491,1,1,0,0,1,2014,6242.9146
2715,355838,1047,2,619,1,1,0,0,1,2015,7643.483
2716,15275,688,2,566,1,1,0,0,6,2015,6769.3438
2717,164428,621,4,704,1,0,0,0,6,2015,5898.3335
2718,472216,351,6,503,1,0,0,0,11,2013,5770.8003
2719,158548,720,4,686,1,0,0,0,10,2014,6296.54
2720,563199,303,6,873,1,0,0,0,8,2014,6014.397
2721,545407,245,7,0,0,0,0,0,11,2014,-4.784307
2722,312653,347,4,0,0,0,1,0,10,2013,106.130936
2723,100821,1050,2,550,1,1,0,0,5,2014,6947.8022
2724,418809,905,2,1231,1,1,0,1,1,2015,9316.944
2725,553756,412,4,526,1,1,0,0,2,2013,7028.678
2726,530658,509,2,554,1,1,0,1,7,2015,7657.002
2727,697203,942,6,471,1,0,0,0,2,2014,4820.733
2728,205419,129,4,994,1,0,0,0,6,2013,7376.0786
2729,108613,25,6,1288,1,0,0,0,4,2015,9640.821
2730,306740,193,2,855,1,1,0,0,2,2015,8923.122
2731,702889,108,6,857,1,0,0,0,7,2015,8485.186
2732,80353,701,6,604,1,0,0,0,1,2013,4959.9014
2733,186429,224,1,489,1,1,0,1,5,2013,6502.78
2734,492434,745,4,645,1,0,0,1,1,2014,5992.9336
2735,657865,196,6,549,1,0,0,0,3,2015,4493.5903
2736,7526,828,4,643,1,1,0,0,10,2014,5930.823
2737,63233,264,4,1307,1,1,0,1,4,2014,10484.067
2738,458563,152,5,689,1,1,0,0,5,2013,7381.577
2739,495444,109,1,804,1,1,0,1,10,2014,8720.026
2740,201256,453,6,922,1,0,0,0,9,2013,6645.9263
2741,530827,894,2,1270,1,1,0,0,3,2014,10606.533
2742,209911,1056,1,332,1,1,0,0,3,2013,3655.2917
2743,372926,81,4,516,1,1,0,0,11,2013,5866.322
2744,499406,595,5,1570,1,1,0,1,8,2014,12765.588
2745,37910,7,1,1059,1,1,0,0,3,2015,11817.65
2746,704450,405,4,0,0,0,1,0,5,2015,7.7297077
2747,620827,933,7,0,0,0,0,0,9,2013,-18.207167
2748,77385,361,6,707,1,0,0,0,3,2014,6649.406
2749,342397,346,6,452,1,0,0,0,6,2013,5143.8647
2750,349683,941,5,478,1,0,0,0,5,2014,5042.913
2751,527009,595,1,1583,1,0,0,0,4,2014,11459.759
2752,227286,248,3,1081,1,0,0,1,4,2013,7275.394
2753,498758,138,2,1133,1,1,0,0,12,2014,11434.668
2754,27044,437,5,583,1,0,0,0,5,2013,5139.3306
2755,691384,239,5,560,1,1,0,0,6,2014,5452.9385
2756,693822,272,2,745,1,1,0,0,11,2014,7325.718
2757,352401,241,5,960,1,0,0,0,10,2014,7006.7173
2758,37840,998,6,420,1,0,0,0,8,2013,4481.711
2759,309859,627,7,0,0,0,0,0,2,2015,83.10863
2760,461899,268,6,451,1,0,0,0,4,2013,3620.022
2761,22036,658,6,426,1,0,0,0,1,2015,3995.87
2762,322155,281,6,583,1,0,0,0,7,2014,5378.569
2763,649873,547,3,373,1,0,0,0,4,2013,4154.7705
2764,466446,796,3,596,1,0,0,0,1,2015,4981.703
2765,219215,153,1,1005,1,1,0,0,1,2013,11301.453
2766,340573,207,3,1441,1,1,0,0,6,2015,13712.583
2767,31363,101,3,641,1,0,0,0,3,2013,4920.817
2768,29204,170,6,478,1,0,0,0,5,2015,4838.259
2769,645917,440,1,795,1,1,0,0,12,2013,9524.5205
2770,404594,987,6,546,1,0,0,0,5,2015,4534.799
2771,15799,282,5,635,1,0,0,0,2,2014,5338.4883
2772,596636,1106,6,341,1,0,0,0,5,2015,3318.969
2773,130608,197,6,572,1,0,0,0,7,2015,4535.2354
2774,619062,152,6,383,1,0,0,0,2,2014,3473.4148
2775,476907,800,3,448,1,0,0,1,7,2013,4196.605
2776,353341,474,6,482,1,0,0,0,3,2014,4513.025
2777,110193,969,6,495,1,0,0,0,10,2013,3691.9966
2778,160108,1099,3,1186,1,0,0,1,4,2013,8072.78
2779,318862,555,7,0,0,0,0,0,3,2014,-39.914143
2780,440779,166,5,734,1,1,0,1,7,2014,6447.792
2781,120549,1100,2,759,1,1,0,1,10,2013,6087.713
2782,655592,628,1,951,1,1,0,0,8,2013,9724.716
2783,371574,481,1,517,1,0,0,0,7,2015,4957.178
2784,57091,367,7,0,0,0,0,0,9,2014,28.386932
2785,46458,13,5,458,1,0,0,0,5,2013,4522.1875
2786,421073,111,1,732,1,1,0,0,10,2014,7239.6685
2787,114447,224,7,0,0,0,0,0,4,2014,-9.180789
2788,637910,945,4,475,1,0,0,0,4,2013,3690.077
2789,696364,908,5,442,1,0,0,0,10,2013,4381.5005
2790,590420,544,1,2125,1,1,0,1,7,2014,19277.656
2791,361325,1073,2,996,1,1,0,0,5,2014,8473.702
2792,653843,108,6,791,1,0,0,0,2,2013,7654.2124
2793,386886,872,7,0,0,0,0,0,5,2013,-3.509842
2794,391275,964,6,1373,1,0,0,0,7,2015,9196.624
2795,602044,1018,1,1729,1,1,0,0,1,2013,17053.912
2796,266980,264,5,942,1,1,0,0,5,2015,7772.945
2797,308733,742,6,1019,1,0,0,0,12,2014,9737.499
2798,267580,623,1,1090,1,1,0,0,12,2014,11221.034
2799,699925,860,2,634,1,0,0,0,7,2014,4748.47
2800,473776,754,5,776,1,0,0,0,3,2015,7186.487
2801,331241,737,2,1162,1,1,0,0,3,2013,9604.799
2802,204663,748,6,512,1,0,0,0,11,2014,5463.3403
2803,131964,1085,5,895,1,1,0,0,1,2013,8194.44
2804,254349,461,6,533,1,0,0,0,11,2013,5552.5044
2805,575659,777,6,308,1,0,0,0,9,2013,2691.1912
2806,99910,709,1,1796,1,1,0,0,6,2013,14681.756
2807,375057,1003,1,938,1,1,0,1,8,2014,9041.343
2808,246023,150,7,0,0,0,0,0,9,2014,-26.018167
2809,236234,692,6,471,1,0,0,0,4,2015,4568.7515
2810,171644,547,1,0,0,1,1,0,1,2014,243.29846
2811,404184,238,1,1090,1,0,0,1,7,2015,7490.8794
2812,557354,834,4,0,0,0,1,0,5,2014,7.558633
2813,545601,619,5,501,1,1,0,0,6,2014,5230.5063
2814,640349,399,2,585,1,1,0,1,8,2013,5930.2476
2815,673279,370,6,676,1,0,0,0,8,2013,7535.859
2816,628756,567,3,544,1,0,0,0,4,2015,3912.9653
2817,647336,1084,1,974,1,1,0,0,2,2015,9984.432
2818,424618,822,4,701,1,1,0,1,8,2014,7578.6016
2819,478111,397,3,677,1,0,0,1,7,2015,5217.805
2820,89808,727,2,480,1,1,0,1,7,2014,5413.3877
2821,472054,802,4,516,1,1,0,0,1,2014,6202.065
2822,113518,1040,7,0,0,0,0,0,12,2013,31.588516
2823,688680,153,7,0,0,0,0,0,10,2014,-37.46419
2824,553227,100,5,795,1,1,0,0,7,2015,8895.797
2825,228640,746,1,560,1,0,0,0,3,2015,5595.893
2826,642629,1006,3,1065,1,1,0,1,7,2013,9043.622
2827,578720,977,7,0,0,0,0,0,5,2014,-25.008492
2828,286738,45,3,372,1,1,0,0,1,2015,4658.6177
2829,529173,1012,2,472,1,1,0,0,3,2014,5208.6406
2830,298627,422,1,380,1,0,0,1,7,2013,3580.156
2831,653282,1018,3,1361,1,1,0,1,7,2014,12277.394
2832,617654,720,7,0,0,0,0,0,1,2015,31.87107
2833,226822,729,7,0,0,0,0,0,6,2013,-38.888565
2834,142581,873,2,537,1,1,0,0,4,2013,5541.7783
2835,70084,2,3,568,1,0,0,0,7,2014,4554.679
2836,215452,1002,2,680,1,0,0,0,12,2014,5534.454
2837,602457,446,4,764,1,1,0,0,1,2013,7007.0005
2838,218083,552,4,625,1,0,0,0,11,2013,6088.3022
2839,125542,128,6,613,1,0,0,0,5,2015,6157.216
2840,519990,322,7,0,0,0,0,0,12,2014,60.01967
2841,629154,991,3,516,1,1,0,0,6,2014,5776.4355
2842,512933,665,3,1193,1,0,0,0,3,2015,6906.3203
2843,218498,349,3,861,1,1,0,0,3,2015,9145.524
2844,475455,557,7,0,0,0,0,0,6,2013,-10.736313
2845,216157,763,4,582,1,1,0,0,3,2013,6217.3955
2846,478962,318,6,442,1,0,0,0,9,2014,4286.6577
2847,545331,674,3,825,1,0,0,1,12,2014,7190.1143
2848,640107,298,1,748,1,1,0,0,3,2013,7739.257
2849,315831,30,6,844,1,0,0,0,8,2013,6079.5474
2850,118479,936,6,863,1,0,0,0,3,2014,7170.7734
2851,38996,577,7,0,0,0,0,0,10,2013,-12.393114
2852,453718,815,6,910,1,0,0,0,8,2013,7953.275
2853,5485,363,5,977,1,1,0,0,11,2014,8071.735
2854,499144,1002,4,519,1,0,0,0,8,2013,4019.39
2855,168016,787,3,1262,1,1,0,0,4,2015,12387.874
2856,580259,505,3,628,1,1,0,0,6,2013,5647.9053
2857,350996,248,7,0,0,0,0,0,7,2013,2.3379507
2858,68170,644,7,0,0,0,0,0,3,2014,-50.134457
2859,235833,505,4,492,1,0,0,1,1,2013,4799.113
2860,973,955,5,566,1,1,0,1,8,2014,5258.9844
2861,185403,790,1,664,1,1,0,0,1,2015,7506.7764
2862,277475,438,1,694,1,1,0,0,3,2013,7446.832
2863,441260,221,7,0,0,0,0,0,5,2015,8.410557
2864,236463,743,6,203,1,0,0,0,4,2013,1399.6191
2865,8879,985,5,821,1,1,0,0,10,2014,7740.6606
2866,566793,936,7,0,0,0,0,0,6,2014,-41.483215
2867,374718,678,2,824,1,0,0,1,5,2013,6438.966
2868,337549,195,6,1331,1,0,0,0,3,2014,10690.604
2869,355357,771,6,582,1,0,0,0,2,2015,5665.3604
2870,513339,934,6,509,1,0,0,0,2,2013,4565.0376
2871,705463,612,1,400,1,0,0,1,8,2013,4661.851
2872,210636,151,4,675,1,1,0,0,7,2014,7174.293
2873,161188,900,6,619,1,0,0,0,5,2015,6098.133
2874,162512,267,5,1520,1,0,0,1,5,2013,11569.801
2875,107654,193,6,674,1,0,0,0,5,2015,6921.253
2876,597918,658,5,681,1,1,0,0,5,2014,6920.616
2877,109900,641,5,545,1,1,0,0,3,2015,5327.133
2878,700900,343,2,737,1,1,0,0,4,2014,7623.0273
2879,337930,613,1,920,1,0,0,0,3,2015,5775.652
2880,6428,425,4,468,1,1,0,0,3,2015,4126.0566
2881,710293,4,6,1284,1,0,0,0,5,2014,9266.575
2882,338144,929,3,680,1,0,0,0,6,2015,5867.3867
2883,282205,450,7,0,0,0,0,0,2,2013,62.98782
2884,150858,680,7,0,0,0,0,0,8,2013,4.247626
2885,39299,818,4,480,1,0,0,0,3,2013,4131.802
2886,226840,984,2,900,1,1,0,1,1,2015,8420.175
2887,331316,1007,7,0,0,0,0,0,8,2014,-10.10566
2888,238330,545,3,930,1,1,0,0,10,2014,10116.262
2889,114657,252,7,0,0,0,0,0,1,2013,32.729717
2890,564845,753,1,704,1,0,0,0,5,2014,6121.881
2891,639256,133,1,944,1,1,0,0,6,2015,10158.043
2892,260332,967,6,812,1,0,0,0,6,2014,6323.0435
2893,32115,198,6,112,1,0,0,0,7,2015,972.94135
2894,162632,535,7,0,0,0,0,0,1,2015,103.51347
2895,202957,638,6,531,1,0,0,0,3,2013,5832.23
2896,64494,1103,4,345,1,0,0,0,3,2015,3902.3145
2897,319744,273,1,1068,1,1,0,0,9,2013,9497.209
2898,230385,903,1,937,1,1,0,0,6,2013,12330.125
2899,387395,298,1,513,1,0,0,0,2,2013,4364.553
2900,676146,375,1,763,1,0,0,0,7,2013,7512.6177
2901,121765,555,6,440,1,0,0,0,4,2014,3754.782
2902,50223,458,5,673,1,1,0,0,2,2014,6943.842
2903,139590,665,6,1212,1,0,0,0,11,2014,8020.401
2904,625390,626,4,0,0,0,3,1,12,2013,59.368153
2905,236818,307,4,401,1,1,0,0,7,2013,3835.2275
2906,42927,54,5,756,1,1,0,0,6,2013,8057.7256
2907,83203,840,7,0,0,0,0,0,1,2013,-50.45233
2908,630690,790,2,614,1,1,0,0,6,2013,6321.498
2909,643644,900,6,496,1,0,0,0,6,2014,4817.532
2910,133485,17,3,749,1,0,0,0,11,2013,5950.934
2911,687361,720,4,721,1,1,0,0,7,2015,8009.3726
2912,18150,605,4,441,1,0,0,0,5,2014,5236.4985
2913,644913,232,1,430,1,1,0,0,5,2015,5593.1997
2914,298095,1032,5,1011,1,0,0,0,1,2014,8891.346
2915,189327,368,3,734,1,1,0,0,10,2014,9815.247
2916,481425,366,5,0,0,0,1,1,10,2014,-34.24644
2917,514809,898,2,1005,1,1,0,1,3,2013,9802.251
2918,36632,755,3,930,1,1,0,0,7,2013,10765.253
2919,140718,892,7,0,0,0,0,0,5,2014,75.37361
2920,181777,714,6,253,1,0,0,0,1,2013,2545.7947
2921,346357,899,6,302,1,0,0,0,12,2014,2791.3552
2922,326014,944,3,1251,1,0,0,1,4,2015,7306.4243
2923,18658,828,2,668,1,1,0,1,8,2013,6655.56
2924,165489,552,2,786,1,1,0,0,10,2014,9056.685
2925,696126,221,3,428,1,0,0,1,7,2014,4449.0557
2926,37015,313,1,906,1,1,0,0,5,2015,10477.445
2927,501799,907,7,0,0,0,0,0,9,2013,59.882217
2928,291546,103,7,0,0,0,0,0,9,2013,-12.641462
2929,231170,168,1,988,1,1,0,0,6,2015,12156.732
2930,642957,191,2,678,1,0,0,0,3,2015,6030.6777
2931,555725,967,6,614,1,0,0,0,9,2013,4729.5996
2932,127912,54,7,0,0,0,0,0,4,2013,-10.692528
2933,453948,507,2,716,1,1,0,0,5,2015,8765.235
2934,46248,949,7,0,0,0,0,0,8,2014,-63.69374
2935,40446,1018,1,1169,1,0,0,0,4,2015,8961.64
2936,139549,58,4,452,1,0,0,0,4,2014,4641.866
2937,84256,308,3,929,1,1,0,0,11,2013,9694.709
2938,118904,43,4,549,1,1,0,0,1,2015,5810.8574
2939,402575,131,5,566,1,1,0,0,11,2014,5713.3125
2940,495014,499,7,0,0,0,0,0,5,2014,34.365917
2941,386312,157,4,1150,1,1,0,0,7,2013,11557.311
2942,548928,992,4,783,1,1,0,0,4,2014,6578.8047
2943,340296,40,1,628,1,1,0,1,6,2015,7254.206
2944,171902,489,4,0,0,1,1,0,5,2014,-71.431564
2945,132278,1108,4,654,1,1,0,0,6,2013,5976.3794
2946,604811,78,4,530,1,1,0,0,1,2015,4734.381
2947,47919,453,1,820,1,1,0,0,3,2015,8532.8
2948,609224,948,5,1457,1,1,0,1,8,2013,7107.9683
2949,263440,101,5,736,1,0,0,1,1,2014,6291.562
2950,308595,544,6,1536,1,0,0,0,9,2013,10205.958
2951,180738,944,7,0,0,0,0,1,9,2014,73.38008
2952,434139,139,6,393,1,0,0,0,11,2013,4467.258
2953,462515,398,3,518,1,0,0,0,5,2015,4646.483
2954,141944,274,2,1054,1,0,0,0,5,2015,4114.849
2955,102231,555,3,540,1,1,0,1,6,2014,4937.5425
2956,492391,975,5,802,1,1,0,1,7,2015,8107.74
2957,589766,535,2,932,1,0,0,0,5,2015,8646.425
2958,536352,865,6,966,1,0,0,0,12,2013,9316.482
2959,32653,275,1,917,1,1,0,0,6,2013,8014.2383
2960,298902,622,6,276,1,0,0,0,2,2014,2614.7002
2961,465320,531,1,579,1,0,0,1,9,2013,4826.1084
2962,529818,963,1,1694,1,1,0,0,3,2014,16054.871
2963,410344,1100,1,793,1,1,0,0,1,2015,7478.878
2964,230655,255,4,942,1,1,0,0,4,2015,8513.779
2965,138216,1073,2,988,1,1,0,0,5,2015,8989.823
2966,296723,252,5,693,1,0,0,0,9,2013,6881.4873
2967,645729,483,3,646,1,0,0,0,2,2013,4839.199
2968,216421,207,3,1343,1,1,0,0,2,2013,11418.673
2969,19172,963,7,0,0,0,0,0,10,2013,-2.3048837
2970,674086,745,4,754,1,1,0,0,1,2015,7617.0244
2971,117034,448,1,1032,1,1,0,0,4,2014,11019.73
2972,310551,332,3,568,1,1,0,1,5,2015,5162.953
2973,284809,829,6,951,1,0,0,0,11,2014,7353.7607
2974,523604,436,5,598,1,0,0,0,3,2015,5746.4736
2975,61527,1013,3,0,0,0,3,1,12,2013,-13.647868
2976,423548,390,6,1199,1,0,0,0,11,2013,10714.849
2977,362565,997,3,411,1,1,0,0,9,2013,5211.4775
2978,301983,110,3,558,1,0,0,1,4,2014,4818.033
2979,151314,929,6,597,1,0,0,0,7,2015,5637.647
2980,133816,787,6,804,1,0,0,0,6,2014,7563.437
2981,11741,1113,6,580,1,0,0,0,2,2014,5877.005
